tf.Tensor([6.8764354e-04 2.6750509e-04 2.4782584e-04 9.9879706e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8914622e-01 4.6477653e-05 1.2059809e-05 8.1079537e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9428153e-01 9.8549674e-05 4.9122184e-04 5.1287026e-03], shape=(4,), dtype=float32)
tf.Tensor([0.03942729 0.05144249 0.8389313  0.07019886], shape=(4,), dtype=float32)
tf.Tensor([9.5704728e-01 1.8125236e-04 1.7243685e-02 2.5527788e-02], shape=(4,), dtype=float32)
tf.Tensor([8.5090327e-01 8.5381951e-05 2.8677510e-05 1.4898258e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9999082e-01 1.2598658e-06 4.5905117e-06 3.2805585e-06], shape=(4,), dtype=float32)
tf.Tensor([6.191526e-02 3.276137e-05 8.970760e-01 4.097587e-02], shape=(4,), dtype=float32)
tf.Tensor([3.1336248e-01 4.4104796e-05 6.7988628e-01 6.7070811e-03], shape=(4,), dtype=float32)
tf.Tensor([2.2975985e-06 4.1650463e-07 3.3248365e-05 9.9996406e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9709531e-03 2.1203516e-05 1.7765224e-02 9.8024273e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2096597e-01 2.1863369e-02 7.2987803e-04 5.6440823e-02], shape=(4,), dtype=float32)
tf.Tensor([1.2388674e-02 6.1105748e-05 1.3598929e-05 9.8753661e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0796638e-03 9.8962694e-01 4.9191999e-04 8.8015497e-03], shape=(4,), dtype=float32)
tf.Tensor([4.2367447e-24 1.0000000e+00 1.5368080e-23 3.1108235e-13], shape=(4,), dtype=float32)
tf.Tensor([2.108580e-03 9.880634e-01 2.599688e-05 9.802143e-03], shape=(4,), dtype=float32)
tf.Tensor([1.1700635e-04 3.0590989e-05 9.9984705e-01 5.4907000e-06], shape=(4,), dtype=float32)
tf.Tensor([4.8821230e-10 1.0198693e-09 1.0000000e+00 3.5838752e-08], shape=(4,), dtype=float32)
tf.Tensor([2.3808496e-12 9.3883214e-11 1.0000000e+00 2.8288040e-08], shape=(4,), dtype=float32)
tf.Tensor([1.7073741e-07 4.6419135e-09 9.9999917e-01 5.7300997e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2162985e-08 1.9421923e-07 9.9999982e-01 3.1768689e-08], shape=(4,), dtype=float32)
tf.Tensor([1.0402519e-01 2.0880909e-03 8.9315110e-01 7.3563319e-04], shape=(4,), dtype=float32)
tf.Tensor([1.5002460e-09 6.3040386e-09 9.9999899e-01 1.0245819e-06], shape=(4,), dtype=float32)
tf.Tensor([5.1946621e-11 5.3811573e-09 9.9999636e-01 3.6365479e-06], shape=(4,), dtype=float32)
tf.Tensor([7.3386824e-11 6.8638317e-10 1.0000000e+00 1.9122268e-08], shape=(4,), dtype=float32)
tf.Tensor([5.3823668e-11 1.4620163e-09 1.0000000e+00 1.1762450e-09], shape=(4,), dtype=float32)
tf.Tensor([2.1498729e-05 1.7726158e-04 9.9963772e-01 1.6360659e-04], shape=(4,), dtype=float32)
tf.Tensor([9.8269090e-14 2.5286192e-02 2.7019760e-09 9.7471386e-01], shape=(4,), dtype=float32)
tf.Tensor([4.5017523e-01 1.4295234e-04 1.7366764e-06 5.4968011e-01], shape=(4,), dtype=float32)
tf.Tensor([5.7707366e-04 8.3106177e-05 9.4147137e-05 9.9924558e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3022816e-01 2.2743286e-04 1.0435960e-03 8.6850077e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9037679e-01 9.5895761e-05 9.6997001e-06 8.0951768e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0829540e-04 5.4091509e-03 3.5505611e-06 9.9437892e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9733032e-07 1.3899897e-05 1.7135358e-06 9.9998409e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9760635e-10 2.2856786e-10 4.8620089e-15 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([8.2701692e-05 3.8325705e-04 1.0908014e-01 8.9045393e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3907333e-13 7.2559423e-13 9.5417465e-19 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.0167558e-01 2.7681533e-06 2.0119523e-06 9.8319449e-02], shape=(4,), dtype=float32)
tf.Tensor([1.3322394e-05 2.7492761e-06 4.3978510e-04 9.9954414e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9846268e-01 2.0331156e-06 3.8180067e-04 1.1534515e-03], shape=(4,), dtype=float32)
tf.Tensor([3.2408485e-01 8.9506239e-06 7.6509241e-07 6.7590541e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1923314e-05 2.4747285e-05 1.6544484e-04 9.9975777e-01], shape=(4,), dtype=float32)
tf.Tensor([0.22833125 0.00110402 0.58446485 0.18609996], shape=(4,), dtype=float32)
tf.Tensor([6.2083354e-04 9.9289546e-06 1.1357656e-07 9.9936903e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2527560e-05 2.0638724e-06 8.9782901e-07 9.9990445e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9971294e-01 1.4762902e-06 4.5443485e-08 2.8558305e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9667454e-01 7.7972263e-06 9.0728088e-07 3.3167778e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9643397e-01 2.2418023e-04 8.7781396e-04 2.4640795e-03], shape=(4,), dtype=float32)
tf.Tensor([5.9627346e-04 1.8429885e-06 6.3621161e-07 9.9940127e-01], shape=(4,), dtype=float32)
tf.Tensor([8.1495351e-01 1.2926420e-04 2.7472398e-04 1.8464254e-01], shape=(4,), dtype=float32)
tf.Tensor([0.4208337  0.03180107 0.3593806  0.18798465], shape=(4,), dtype=float32)
tf.Tensor([0.9039267  0.00094707 0.03706045 0.05806577], shape=(4,), dtype=float32)
tf.Tensor([9.9999464e-01 3.1322818e-07 9.2498141e-08 4.9880746e-06], shape=(4,), dtype=float32)
tf.Tensor([2.8104188e-03 5.5698812e-02 2.5798605e-05 9.4146502e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6963308e-03 2.2802035e-06 9.9723077e-01 1.0706601e-03], shape=(4,), dtype=float32)
tf.Tensor([1.19459644e-01 2.64732753e-05 8.73001635e-01 7.51221832e-03], shape=(4,), dtype=float32)
tf.Tensor([4.6811098e-01 6.8504733e-06 1.7306571e-03 5.3015155e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0786612e-01 4.9904378e-05 8.2832962e-01 6.3754298e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9994618e-01 2.9860186e-07 7.2878657e-07 5.2729407e-05], shape=(4,), dtype=float32)
tf.Tensor([1.7371058e-02 9.3851217e-05 1.8305151e-05 9.8251683e-01], shape=(4,), dtype=float32)
tf.Tensor([5.5072573e-04 8.1457537e-01 8.0226181e-04 1.8407151e-01], shape=(4,), dtype=float32)
tf.Tensor([4.4886513e-24 1.0000000e+00 2.2086884e-23 2.5294019e-13], shape=(4,), dtype=float32)
tf.Tensor([1.6492802e-03 9.9214619e-01 1.8055482e-05 6.1865393e-03], shape=(4,), dtype=float32)
tf.Tensor([0.00186589 0.00934664 0.9735182  0.01526932], shape=(4,), dtype=float32)
tf.Tensor([3.4892172e-12 1.7078428e-10 1.0000000e+00 9.5868788e-09], shape=(4,), dtype=float32)
tf.Tensor([1.0111886e-10 6.2874483e-10 9.9999982e-01 2.9880869e-07], shape=(4,), dtype=float32)
tf.Tensor([4.6493319e-08 1.5728264e-09 9.9999976e-01 2.7410280e-07], shape=(4,), dtype=float32)
tf.Tensor([4.8415310e-05 4.1163657e-05 9.9989146e-01 1.8934619e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9929124e-01 2.4335264e-04 4.1239318e-06 4.6118983e-04], shape=(4,), dtype=float32)
tf.Tensor([1.18267835e-11 1.29024402e-10 1.00000000e+00 3.32203882e-08], shape=(4,), dtype=float32)
tf.Tensor([2.4913750e-11 2.8022562e-09 9.9999923e-01 8.6000927e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2589542e-11 1.3517461e-10 1.0000000e+00 4.3894497e-09], shape=(4,), dtype=float32)
tf.Tensor([4.2417891e-09 2.5571676e-08 1.0000000e+00 1.6175467e-07], shape=(4,), dtype=float32)
tf.Tensor([5.2390199e-08 4.9533814e-06 9.9999481e-01 1.6231895e-07], shape=(4,), dtype=float32)
tf.Tensor([4.6057345e-14 1.2730594e-03 2.0406013e-10 9.9872690e-01], shape=(4,), dtype=float32)
tf.Tensor([4.7280601e-01 1.4012682e-04 1.7559039e-06 5.2705222e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4090098e-01 3.2337575e-04 8.0153957e-05 5.8695506e-02], shape=(4,), dtype=float32)
tf.Tensor([1.1209794e-05 2.8384234e-06 1.8738804e-07 9.9998587e-01], shape=(4,), dtype=float32)
tf.Tensor([1.37046300e-06 1.00527792e-07 1.09595604e-07 9.99998450e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9468273e-01 9.7627802e-05 2.0892046e-05 5.0519878e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9698006e-07 1.3883505e-05 3.7613277e-06 9.9998194e-01], shape=(4,), dtype=float32)
tf.Tensor([5.2572327e-06 2.3717581e-08 2.8103426e-11 9.9999470e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9036230e-02 3.5198388e-04 3.1078146e-06 9.8060876e-01], shape=(4,), dtype=float32)
tf.Tensor([4.4933410e-04 1.6680735e-04 2.8240047e-05 9.9935555e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8325199e-01 2.5677177e-06 3.7755912e-05 1.6707679e-02], shape=(4,), dtype=float32)
tf.Tensor([3.5512487e-06 7.4587371e-07 4.2286971e-05 9.9995333e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9812490e-01 6.3010833e-07 1.4662177e-03 4.0821312e-04], shape=(4,), dtype=float32)
tf.Tensor([7.0161386e-03 2.4698618e-05 2.7459157e-07 9.9295884e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3152171e-04 9.4898869e-06 6.3709842e-05 9.9979532e-01], shape=(4,), dtype=float32)
tf.Tensor([0.1960816  0.00117024 0.50512254 0.29762566], shape=(4,), dtype=float32)
tf.Tensor([1.7963843e-04 8.3823816e-06 1.5130216e-06 9.9981046e-01], shape=(4,), dtype=float32)
tf.Tensor([9.85916555e-01 1.16844436e-04 1.00673856e-02 3.89922480e-03], shape=(4,), dtype=float32)
tf.Tensor([8.95453334e-01 4.42528748e-04 3.80822516e-04 1.03723325e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9994260e-01 9.1878081e-07 4.7449387e-08 5.6509045e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9392712e-01 2.3620567e-04 9.5492887e-04 4.8817564e-03], shape=(4,), dtype=float32)
tf.Tensor([2.1565810e-01 1.3285011e-04 6.8655048e-05 7.8414041e-01], shape=(4,), dtype=float32)
tf.Tensor([9.345538e-01 7.722744e-05 9.640047e-05 6.527254e-02], shape=(4,), dtype=float32)
tf.Tensor([4.1054541e-01 1.0298408e-03 2.2281960e-05 5.8840251e-01], shape=(4,), dtype=float32)
tf.Tensor([0.0055213  0.01415755 0.11519412 0.86512715], shape=(4,), dtype=float32)
tf.Tensor([9.9999797e-01 1.3738246e-06 4.7629584e-07 2.0335344e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9999404e-01 8.8211345e-07 1.9346044e-06 3.1544580e-06], shape=(4,), dtype=float32)
tf.Tensor([3.2560441e-01 1.4725364e-04 5.7863033e-01 9.5617980e-02], shape=(4,), dtype=float32)
tf.Tensor([7.4015086e-05 3.5664732e-07 9.9989372e-01 3.2037708e-05], shape=(4,), dtype=float32)
tf.Tensor([3.7449667e-01 1.5818650e-05 8.8868914e-03 6.1660069e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6379250e-02 3.9711827e-05 9.1820657e-01 5.5374481e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9999142e-01 2.4985388e-07 4.3589620e-07 7.8882567e-06], shape=(4,), dtype=float32)
tf.Tensor([7.9163438e-01 6.4788078e-04 2.7607793e-03 2.0495690e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9554636e-03 9.8944956e-01 6.8475062e-04 4.9102958e-03], shape=(4,), dtype=float32)
tf.Tensor([9.0515880e-24 1.0000000e+00 6.4851088e-23 5.3967515e-14], shape=(4,), dtype=float32)
tf.Tensor([0.06614404 0.8100946  0.00273457 0.1210268 ], shape=(4,), dtype=float32)
tf.Tensor([9.9998647e-01 4.1984589e-07 6.5028739e-06 6.6684852e-06], shape=(4,), dtype=float32)
tf.Tensor([5.9568357e-11 1.3446104e-09 1.0000000e+00 7.0654743e-08], shape=(4,), dtype=float32)
tf.Tensor([3.4778478e-09 1.0747828e-09 1.0000000e+00 7.5111871e-08], shape=(4,), dtype=float32)
tf.Tensor([4.4626025e-10 1.0408878e-09 1.0000000e+00 2.1326269e-08], shape=(4,), dtype=float32)
tf.Tensor([7.0593274e-01 3.1253736e-04 2.9062298e-01 3.1316979e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9999100e-01 1.5833725e-06 2.0323748e-07 7.1819991e-06], shape=(4,), dtype=float32)
tf.Tensor([1.7490176e-13 7.6363525e-12 1.0000000e+00 6.0272620e-10], shape=(4,), dtype=float32)
tf.Tensor([4.2504880e-10 1.5456823e-08 9.9998653e-01 1.3469445e-05], shape=(4,), dtype=float32)
tf.Tensor([1.0280816e-12 5.0979981e-11 1.0000000e+00 1.1500577e-09], shape=(4,), dtype=float32)
tf.Tensor([9.4122421e-10 1.0854017e-07 9.9999744e-01 2.4603944e-06], shape=(4,), dtype=float32)
tf.Tensor([9.99727428e-01 1.17821604e-04 4.06094150e-05 1.14111244e-04], shape=(4,), dtype=float32)
tf.Tensor([2.5456964e-13 1.8792950e-06 2.9539136e-12 9.9999803e-01], shape=(4,), dtype=float32)
tf.Tensor([8.7431855e-03 3.2132710e-05 8.2846573e-06 9.9121624e-01], shape=(4,), dtype=float32)
tf.Tensor([9.1351211e-01 3.9254720e-04 1.0399042e-04 8.5991405e-02], shape=(4,), dtype=float32)
tf.Tensor([1.67500252e-06 1.61069386e-06 1.10385244e-07 9.99996543e-01], shape=(4,), dtype=float32)
tf.Tensor([5.709113e-04 7.147128e-06 5.518534e-07 9.994215e-01], shape=(4,), dtype=float32)
tf.Tensor([6.6413355e-05 3.7506544e-03 2.4701383e-06 9.9618047e-01], shape=(4,), dtype=float32)
tf.Tensor([3.4902934e-07 2.1030613e-05 4.3036998e-06 9.9997437e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1532286e-01 1.5847207e-04 2.2062175e-05 4.8449659e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7833247e-14 9.9999982e-01 6.9638704e-21 2.2187737e-07], shape=(4,), dtype=float32)
tf.Tensor([4.7853735e-12 1.5467974e-10 1.2465204e-16 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.7454715e-01 9.2974244e-07 5.5858828e-07 2.5451319e-02], shape=(4,), dtype=float32)
tf.Tensor([3.4742548e-06 1.6967709e-06 5.7674086e-05 9.9993712e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9896997e-01 4.6046432e-07 6.7731884e-04 3.5224049e-04], shape=(4,), dtype=float32)
tf.Tensor([3.9185565e-03 3.8105405e-05 2.0651360e-07 9.9604315e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3152171e-04 9.4898869e-06 6.3709842e-05 9.9979532e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01054774 0.00782998 0.80517745 0.17644492], shape=(4,), dtype=float32)
tf.Tensor([1.8106142e-02 8.5123502e-06 2.5707568e-08 9.8188525e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0109659e-03 1.2999855e-04 7.9113920e-04 9.9606794e-01], shape=(4,), dtype=float32)
tf.Tensor([0.8669561  0.00173321 0.00094688 0.13036378], shape=(4,), dtype=float32)
tf.Tensor([9.9668044e-01 9.2791988e-06 1.0264332e-06 3.3092708e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9332339e-01 3.1182953e-04 1.8114477e-05 6.3466360e-03], shape=(4,), dtype=float32)
tf.Tensor([5.2734792e-01 3.4341647e-05 4.1025933e-06 4.7261366e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4910139e-01 9.0706970e-05 3.9794389e-04 5.0409954e-02], shape=(4,), dtype=float32)
tf.Tensor([0.0413056  0.0040403  0.5158288  0.43882534], shape=(4,), dtype=float32)
tf.Tensor([0.97062236 0.00214299 0.0213419  0.0058927 ], shape=(4,), dtype=float32)
tf.Tensor([9.9999702e-01 4.2035086e-07 6.5612447e-08 2.5537202e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9982303e-01 4.7450720e-07 2.5227905e-08 1.7629874e-04], shape=(4,), dtype=float32)
tf.Tensor([1.4071034e-02 9.9478111e-06 9.6728200e-01 1.8637056e-02], shape=(4,), dtype=float32)
tf.Tensor([2.1404354e-02 4.7919048e-06 9.7684091e-01 1.7499477e-03], shape=(4,), dtype=float32)
tf.Tensor([7.4876803e-01 1.1031056e-05 2.6353757e-04 2.5095734e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5989453e-03 3.1528216e-05 4.3351371e-02 9.5401818e-01], shape=(4,), dtype=float32)
tf.Tensor([0.95353186 0.01611153 0.00796301 0.02239354], shape=(4,), dtype=float32)
tf.Tensor([9.9987465e-01 1.3145516e-06 1.4256432e-05 1.0980170e-04], shape=(4,), dtype=float32)
tf.Tensor([8.9593334e-03 9.7746772e-01 9.7328337e-04 1.2599575e-02], shape=(4,), dtype=float32)
tf.Tensor([1.3355170e-24 1.0000000e+00 6.8971308e-24 6.7734236e-14], shape=(4,), dtype=float32)
tf.Tensor([0.03594727 0.85954285 0.00763818 0.09687167], shape=(4,), dtype=float32)
tf.Tensor([9.9998128e-01 1.1795057e-06 6.1923024e-06 1.1388157e-05], shape=(4,), dtype=float32)
tf.Tensor([4.1555679e-11 5.7235333e-10 1.0000000e+00 1.1203945e-08], shape=(4,), dtype=float32)
tf.Tensor([4.3625384e-10 2.3668760e-09 9.9999851e-01 1.4881469e-06], shape=(4,), dtype=float32)
tf.Tensor([2.2027438e-12 5.2581878e-10 9.9999994e-01 1.4755327e-07], shape=(4,), dtype=float32)
tf.Tensor([1.6138584e-07 5.6131403e-06 9.9999315e-01 1.1813476e-06], shape=(4,), dtype=float32)
tf.Tensor([0.7352686  0.00294488 0.2599744  0.0018121 ], shape=(4,), dtype=float32)
tf.Tensor([9.3982747e-12 7.3561368e-10 1.0000000e+00 2.3985546e-08], shape=(4,), dtype=float32)
tf.Tensor([4.6750912e-11 5.2369691e-09 9.9999642e-01 3.4751390e-06], shape=(4,), dtype=float32)
tf.Tensor([1.2898579e-11 1.5245795e-10 1.0000000e+00 9.3836539e-09], shape=(4,), dtype=float32)
tf.Tensor([1.49960072e-10 1.32855655e-08 1.00000000e+00 3.69826267e-08], shape=(4,), dtype=float32)
tf.Tensor([6.4243941e-04 2.3188114e-03 9.9697727e-01 6.1417086e-05], shape=(4,), dtype=float32)
tf.Tensor([1.32191135e-05 4.78815854e-01 5.72780618e-06 5.21165192e-01], shape=(4,), dtype=float32)
tf.Tensor([5.2651097e-03 1.3115918e-05 6.1869305e-06 9.9471563e-01], shape=(4,), dtype=float32)
tf.Tensor([8.4958756e-03 2.4544814e-04 7.2230396e-05 9.9118644e-01], shape=(4,), dtype=float32)
tf.Tensor([4.8189163e-06 6.6422559e-05 9.9806994e-06 9.9991882e-01], shape=(4,), dtype=float32)
tf.Tensor([1.7897747e-01 9.1557107e-05 9.2115361e-06 8.2092184e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1685711e-04 7.9003503e-06 2.5458851e-07 9.9987495e-01], shape=(4,), dtype=float32)
tf.Tensor([5.7214149e-04 1.0574913e-04 7.1634265e-04 9.9860573e-01], shape=(4,), dtype=float32)
tf.Tensor([4.3832478e-01 2.2484073e-04 4.5983579e-05 5.6140441e-01], shape=(4,), dtype=float32)
tf.Tensor([0.33190107 0.6000398  0.06406076 0.0039984 ], shape=(4,), dtype=float32)
tf.Tensor([3.3907333e-13 7.2559423e-13 9.5417465e-19 1.0000000e+00], shape=(4,), dtype=float32)
tf.Tensor([9.9366283e-01 3.6517582e-07 1.5532751e-07 6.3367714e-03], shape=(4,), dtype=float32)
tf.Tensor([1.2484177e-05 9.9341264e-07 2.6974938e-04 9.9971676e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9891979e-01 1.5519050e-06 3.2729283e-04 7.5127446e-04], shape=(4,), dtype=float32)
tf.Tensor([1.8770735e-01 2.8788138e-04 6.3824948e-05 8.1194103e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9018694e-05 2.3408722e-05 1.5364357e-04 9.9977392e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01587466 0.00444135 0.8673723  0.1123118 ], shape=(4,), dtype=float32)
tf.Tensor([1.2631035e-02 9.2761089e-05 6.0962866e-05 9.8721528e-01], shape=(4,), dtype=float32)
tf.Tensor([4.1794256e-04 1.8300083e-05 1.5907580e-04 9.9940473e-01], shape=(4,), dtype=float32)
tf.Tensor([8.9797199e-01 1.6930735e-03 8.0226443e-04 9.9532686e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9997699e-01 1.6201440e-06 7.8067991e-08 2.1297688e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9754006e-01 1.3329262e-04 5.9026945e-04 1.7363896e-03], shape=(4,), dtype=float32)
tf.Tensor([2.4801577e-04 1.5406936e-06 5.6809648e-07 9.9974990e-01], shape=(4,), dtype=float32)
tf.Tensor([6.3229126e-01 1.2797273e-04 1.4889496e-03 3.6609185e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9919617e-01 3.1061890e-04 3.2102977e-04 1.7219443e-04], shape=(4,), dtype=float32)
tf.Tensor([8.4132361e-01 6.3218549e-04 1.7505556e-02 1.4053874e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9999934e-01 9.3700081e-08 7.1914222e-08 4.7449481e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9997324e-01 2.4930321e-07 1.8274951e-06 2.4764533e-05], shape=(4,), dtype=float32)
tf.Tensor([9.5052248e-01 9.4535106e-05 1.3644124e-02 3.5738766e-02], shape=(4,), dtype=float32)
tf.Tensor([3.0952927e-02 9.6802187e-06 9.6335000e-01 5.6874473e-03], shape=(4,), dtype=float32)
tf.Tensor([6.5007985e-01 3.3910987e-05 6.6250977e-03 3.4326106e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9425722e-03 9.2766486e-06 3.1916064e-03 9.9185652e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9986756e-01 4.6505261e-06 4.9405407e-06 1.2287471e-04], shape=(4,), dtype=float32)
tf.Tensor([1.3267740e-02 6.6467088e-05 1.4538707e-05 9.8665118e-01], shape=(4,), dtype=float32)
tf.Tensor([8.2823227e-04 9.5775527e-01 7.4045896e-04 4.0676180e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9279594e-25 1.0000000e+00 5.4046553e-24 6.4774710e-14], shape=(4,), dtype=float32)
tf.Tensor([2.1277543e-03 9.8746324e-01 2.6439870e-05 1.0382584e-02], shape=(4,), dtype=float32)
tf.Tensor([8.0901373e-06 2.3181708e-06 9.9998939e-01 1.5380823e-07], shape=(4,), dtype=float32)
tf.Tensor([7.1447424e-11 2.1919908e-09 9.9999934e-01 7.1070366e-07], shape=(4,), dtype=float32)
tf.Tensor([1.9354982e-10 2.7095803e-10 1.0000000e+00 9.3721013e-09], shape=(4,), dtype=float32)
tf.Tensor([2.6270148e-09 1.5499727e-09 9.9999982e-01 2.1376677e-07], shape=(4,), dtype=float32)
tf.Tensor([9.2852173e-07 2.7115444e-05 9.9985033e-01 1.2172872e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9934095e-01 2.4842977e-04 5.3336335e-06 4.0514269e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9283415e-10 2.7178344e-09 9.9999976e-01 4.1460171e-07], shape=(4,), dtype=float32)
tf.Tensor([5.1946621e-11 5.3811573e-09 9.9999636e-01 3.6365479e-06], shape=(4,), dtype=float32)
tf.Tensor([4.5944675e-09 5.1210534e-09 9.9999994e-01 8.3942282e-08], shape=(4,), dtype=float32)
tf.Tensor([1.3096048e-12 6.2082350e-10 1.0000000e+00 3.3741800e-09], shape=(4,), dtype=float32)
tf.Tensor([1.1933672e-07 5.3859071e-06 9.9998719e-01 7.3508509e-06], shape=(4,), dtype=float32)
tf.Tensor([2.6698966e-14 3.9945854e-04 8.7860240e-11 9.9960059e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3615541e-03 2.3850151e-05 7.8240801e-06 9.9660683e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4436589e-05 4.8295464e-05 5.4098622e-05 9.9980313e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3532840e-05 1.9277721e-04 2.1663516e-05 9.9977201e-01], shape=(4,), dtype=float32)
tf.Tensor([5.5690914e-05 1.5200534e-05 5.4329771e-06 9.9992371e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6810585e-05 3.4611071e-06 9.7162335e-08 9.9996960e-01], shape=(4,), dtype=float32)
tf.Tensor([1.8810488e-05 5.7599650e-06 5.0450706e-07 9.9997497e-01], shape=(4,), dtype=float32)
tf.Tensor([2.9272397e-07 4.4013748e-09 1.6026182e-11 9.9999976e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9908078e-02 2.3986489e-04 1.6846505e-04 9.7968370e-01], shape=(4,), dtype=float32)
tf.Tensor([3.8121128e-04 1.6314705e-04 2.6007037e-05 9.9942958e-01], shape=(4,), dtype=float32)
tf.Tensor([6.3502294e-01 1.2380006e-05 6.2319991e-06 3.6495844e-01], shape=(4,), dtype=float32)
tf.Tensor([5.2185301e-06 1.8511469e-06 1.4115391e-04 9.9985176e-01], shape=(4,), dtype=float32)
tf.Tensor([9.992401e-01 5.244793e-07 3.847024e-04 3.746073e-04], shape=(4,), dtype=float32)
tf.Tensor([2.4070011e-01 1.2467039e-04 2.3039304e-06 7.5917298e-01], shape=(4,), dtype=float32)
tf.Tensor([7.719574e-08 8.601640e-06 9.507462e-05 9.998962e-01], shape=(4,), dtype=float32)
tf.Tensor([0.10236    0.00920665 0.49632007 0.39211333], shape=(4,), dtype=float32)
tf.Tensor([4.708711e-04 8.980248e-06 2.639561e-08 9.995201e-01], shape=(4,), dtype=float32)
tf.Tensor([0.10546078 0.00117087 0.00090527 0.89246297], shape=(4,), dtype=float32)
tf.Tensor([9.9977487e-01 1.1320643e-06 3.9713811e-08 2.2397692e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9999481e-01 3.7826860e-07 1.7322350e-08 4.8380725e-06], shape=(4,), dtype=float32)
