tf.Tensor([3.7571881e-02 1.3397689e-04 1.2399416e-04 9.6217012e-01], shape=(4,), dtype=float32)
tf.Tensor([0.3120787  0.02578271 0.6266343  0.0355043 ], shape=(4,), dtype=float32)
tf.Tensor([7.1954727e-01 1.2853905e-04 2.6755953e-01 1.2764625e-02], shape=(4,), dtype=float32)
tf.Tensor([8.8800192e-01 3.7474591e-02 1.6348054e-05 7.4507087e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9993855e-01 5.7492303e-05 2.3187220e-06 1.6614648e-06], shape=(4,), dtype=float32)
tf.Tensor([5.3076291e-01 1.6445149e-05 4.4862863e-01 2.0592049e-02], shape=(4,), dtype=float32)
tf.Tensor([6.5668118e-01 2.2052660e-05 3.3994320e-01 3.3535406e-03], shape=(4,), dtype=float32)
tf.Tensor([6.9628138e-04 1.7854468e-06 1.7893795e-05 9.9928403e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0098491e-01 1.0603597e-05 8.8826884e-03 4.9012187e-01], shape=(4,), dtype=float32)
tf.Tensor([7.5412393e-01 1.0931791e-02 3.7267158e-04 2.3457170e-01], shape=(4,), dtype=float32)
tf.Tensor([6.3847830e-03 3.2360786e-05 5.2253287e-02 9.4132960e-01], shape=(4,), dtype=float32)
tf.Tensor([6.9686194e-04 9.9465644e-01 2.4596290e-04 4.4007748e-03], shape=(4,), dtype=float32)
tf.Tensor([0.24491373 0.5522736  0.20164664 0.00116608], shape=(4,), dtype=float32)
tf.Tensor([1.0596340e-03 9.9402404e-01 1.5322443e-05 4.9010841e-03], shape=(4,), dtype=float32)
tf.Tensor([2.7302431e-03 1.5625845e-05 9.9725127e-01 2.9238299e-06], shape=(4,), dtype=float32)
tf.Tensor([4.5955912e-05 3.4835039e-06 9.9990153e-01 4.9051934e-05], shape=(4,), dtype=float32)
tf.Tensor([1.5956429e-01 1.9647596e-05 8.4035838e-01 5.7720114e-05], shape=(4,), dtype=float32)
tf.Tensor([4.9731696e-01 4.8233956e-05 5.0003666e-01 2.5981443e-03], shape=(4,), dtype=float32)
tf.Tensor([1.9611471e-04 4.1340322e-06 9.9979973e-01 4.4849198e-08], shape=(4,), dtype=float32)
tf.Tensor([2.5033334e-01 1.4678808e-03 7.4764907e-01 5.4968696e-04], shape=(4,), dtype=float32)
tf.Tensor([3.0938347e-07 3.2408318e-09 9.9999905e-01 6.5402480e-07], shape=(4,), dtype=float32)
tf.Tensor([3.9310370e-02 2.8063178e-08 9.6068740e-01 2.1354310e-06], shape=(4,), dtype=float32)
tf.Tensor([1.7806360e-05 1.2469621e-09 9.9996263e-01 1.9611081e-05], shape=(4,), dtype=float32)
tf.Tensor([6.9890175e-06 1.7117219e-07 9.9999273e-01 1.0933359e-07], shape=(4,), dtype=float32)
tf.Tensor([1.1112109e-05 8.8631328e-05 9.9981850e-01 8.1805912e-05], shape=(4,), dtype=float32)
tf.Tensor([0.00145226 0.45154083 0.0147499  0.5322571 ], shape=(4,), dtype=float32)
tf.Tensor([7.0633131e-01 7.1705428e-05 8.6865498e-07 2.9359612e-01], shape=(4,), dtype=float32)
tf.Tensor([9.2680613e-04 4.4117329e-05 4.9654867e-05 9.9897939e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9938750e-01 1.1427780e-04 5.2180013e-04 4.9997637e-01], shape=(4,), dtype=float32)
tf.Tensor([3.2518816e-01 1.6985376e-01 5.0472008e-06 5.0495309e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3116938e-01 2.7047491e-03 4.7294616e-06 8.6612111e-01], shape=(4,), dtype=float32)
tf.Tensor([1.31268315e-02 1.01748476e-04 8.56769475e-07 9.86770511e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6608071e-02 1.2857762e-08 1.0908653e-08 9.8339188e-01], shape=(4,), dtype=float32)
tf.Tensor([0.14200068 0.05290557 0.19431344 0.61078036], shape=(4,), dtype=float32)
tf.Tensor([3.6872891e-06 7.8468249e-10 1.2574998e-15 9.9999630e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4912064e-01 1.7028107e-05 1.4590253e-03 4.9403202e-02], shape=(4,), dtype=float32)
tf.Tensor([3.2723937e-02 1.3790437e-06 2.1989255e-04 9.6705484e-01], shape=(4,), dtype=float32)
tf.Tensor([8.85554194e-01 1.88912687e-04 1.91798594e-04 1.14065066e-01], shape=(4,), dtype=float32)
tf.Tensor([6.2345856e-01 3.5015441e-02 8.3359254e-07 3.4152514e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6023121e-05 1.2619277e-05 8.2731793e-05 9.9987853e-01], shape=(4,), dtype=float32)
tf.Tensor([0.11613858 0.00123013 0.30772084 0.5749105 ], shape=(4,), dtype=float32)
tf.Tensor([3.8164255e-04 4.9657156e-06 5.6788885e-08 9.9961329e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3705633e-03 6.1120023e-04 4.5716564e-07 9.9701774e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9985588e-01 1.1674138e-06 2.4949475e-08 1.4292107e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9833691e-01 4.2668744e-06 4.5687838e-07 1.6583890e-03], shape=(4,), dtype=float32)
tf.Tensor([9.7351378e-01 2.4814380e-02 4.3902741e-04 1.2328512e-03], shape=(4,), dtype=float32)
tf.Tensor([1.2911654e-01 1.1113758e-06 3.1810779e-07 8.7088203e-01], shape=(4,), dtype=float32)
tf.Tensor([6.5600950e-01 6.4645326e-05 1.4185718e-04 3.4378400e-01], shape=(4,), dtype=float32)
tf.Tensor([0.26060748 0.07487106 0.5564014  0.10812008], shape=(4,), dtype=float32)
tf.Tensor([0.72610724 0.00082079 0.24403866 0.02903331], shape=(4,), dtype=float32)
tf.Tensor([9.9999732e-01 1.5663473e-07 4.6291820e-08 2.4940373e-06], shape=(4,), dtype=float32)
tf.Tensor([4.6774605e-01 2.7850790e-02 3.0362164e-05 5.0437284e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9967614e-01 1.8500746e-06 4.9978560e-01 5.3643261e-04], shape=(4,), dtype=float32)
tf.Tensor([5.5972981e-01 1.3238373e-05 4.3650082e-01 3.7561099e-03], shape=(4,), dtype=float32)
tf.Tensor([7.3405546e-01 3.4517304e-06 8.6532853e-04 2.6507577e-01], shape=(4,), dtype=float32)
tf.Tensor([5.4463679e-01 2.4991081e-05 4.2346078e-01 3.1877458e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9997306e-01 1.5222506e-07 3.6453892e-07 2.6471635e-05], shape=(4,), dtype=float32)
tf.Tensor([8.9037791e-03 4.8997063e-05 5.2291535e-02 9.3875575e-01], shape=(4,), dtype=float32)
tf.Tensor([2.9180237e-04 9.0727127e-01 4.0113094e-04 9.2035756e-02], shape=(4,), dtype=float32)
tf.Tensor([0.19936863 0.55253667 0.24166822 0.00642648], shape=(4,), dtype=float32)
tf.Tensor([8.299018e-04 9.960655e-01 1.135133e-05 3.093281e-03], shape=(4,), dtype=float32)
tf.Tensor([9.4277889e-04 4.7482173e-03 9.8667431e-01 7.6346714e-03], shape=(4,), dtype=float32)
tf.Tensor([4.8756439e-04 5.1407070e-09 9.9951243e-01 3.2651347e-08], shape=(4,), dtype=float32)
tf.Tensor([5.1524750e-11 3.1437258e-10 9.9999988e-01 1.4940434e-07], shape=(4,), dtype=float32)
tf.Tensor([2.8182599e-01 6.2744757e-06 7.1814823e-01 1.9564366e-05], shape=(4,), dtype=float32)
tf.Tensor([0.0020921  0.33495212 0.66177225 0.00118352], shape=(4,), dtype=float32)
tf.Tensor([9.6207309e-01 1.2644751e-04 1.6211420e-03 3.6179312e-02], shape=(4,), dtype=float32)
tf.Tensor([2.4609889e-07 2.4894128e-10 9.9999976e-01 2.8113128e-08], shape=(4,), dtype=float32)
tf.Tensor([4.0481877e-02 3.3979070e-08 9.5950985e-01 8.2778770e-06], shape=(4,), dtype=float32)
tf.Tensor([3.6811234e-06 3.4908278e-06 9.9999255e-01 3.0014331e-07], shape=(4,), dtype=float32)
tf.Tensor([1.2833194e-03 1.3515688e-03 9.9736071e-01 4.5344677e-06], shape=(4,), dtype=float32)
tf.Tensor([6.32309209e-08 5.02933017e-06 9.99994814e-01 1.06845405e-07], shape=(4,), dtype=float32)
tf.Tensor([0.00144467 0.41160336 0.0147494  0.57220256], shape=(4,), dtype=float32)
tf.Tensor([7.2181809e-01 7.0297363e-05 8.7824560e-07 2.7811077e-01], shape=(4,), dtype=float32)
tf.Tensor([9.6767247e-01 2.2164492e-04 4.0110572e-05 3.2065786e-02], shape=(4,), dtype=float32)
tf.Tensor([3.2620747e-02 4.0054784e-04 1.4077459e-07 9.6697867e-01], shape=(4,), dtype=float32)
tf.Tensor([8.4949639e-03 1.9106511e-07 5.4798882e-08 9.9150479e-01], shape=(4,), dtype=float32)
tf.Tensor([3.1534815e-01 4.9262690e-05 1.0507462e-05 6.8459201e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5054812e-02 6.9426633e-06 1.8806638e-06 9.7493637e-01], shape=(4,), dtype=float32)
tf.Tensor([2.7080372e-01 1.1858810e-08 1.4051713e-11 7.2919625e-01], shape=(4,), dtype=float32)
tf.Tensor([4.0657067e-01 1.7695688e-04 9.6123531e-02 4.9712887e-01], shape=(4,), dtype=float32)
tf.Tensor([2.24701100e-04 8.34302045e-05 1.41200235e-05 9.99677777e-01], shape=(4,), dtype=float32)
tf.Tensor([4.9167261e-01 1.2844617e-06 1.8877987e-05 5.0830722e-01], shape=(4,), dtype=float32)
tf.Tensor([5.9970073e-02 3.8949608e-07 2.1143487e-05 9.4000834e-01], shape=(4,), dtype=float32)
tf.Tensor([9.990624e-01 3.161158e-07 7.331094e-04 2.041614e-04], shape=(4,), dtype=float32)
tf.Tensor([7.0524976e-02 3.0226996e-03 2.6473567e-06 9.2644966e-01], shape=(4,), dtype=float32)
tf.Tensor([6.6002445e-05 5.0751178e-06 3.1869375e-05 9.9989712e-01], shape=(4,), dtype=float32)
tf.Tensor([0.09883948 0.00066598 0.2690647  0.63142985], shape=(4,), dtype=float32)
tf.Tensor([1.0731867e-04 5.6597846e-06 7.5662393e-07 9.9988627e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4235122e-01 5.8537200e-05 1.4280628e-02 4.3309566e-02], shape=(4,), dtype=float32)
tf.Tensor([5.1674080e-01 3.8091544e-04 4.9284101e-04 4.8238546e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9997127e-01 4.5939584e-07 2.3725081e-08 2.8264652e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9690402e-01 1.2212749e-04 5.3288130e-04 2.4409269e-03], shape=(4,), dtype=float32)
tf.Tensor([4.5468158e-01 6.6587272e-05 3.4327568e-05 5.4521751e-01], shape=(4,), dtype=float32)
tf.Tensor([8.0620432e-01 3.8676531e-05 4.8202091e-05 1.9370879e-01], shape=(4,), dtype=float32)
tf.Tensor([2.0529337e-01 5.1505124e-04 1.1140980e-05 7.9418045e-01], shape=(4,), dtype=float32)
tf.Tensor([0.20692615 0.01125288 0.11816084 0.66366017], shape=(4,), dtype=float32)
tf.Tensor([9.3637621e-01 9.0798613e-04 6.2715724e-02 1.0342609e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9987769e-01 1.1031812e-04 1.0303101e-05 1.6912438e-06], shape=(4,), dtype=float32)
tf.Tensor([6.2033027e-01 7.4160474e-05 2.8931540e-01 9.0280101e-02], shape=(4,), dtype=float32)
tf.Tensor([2.3740059e-01 6.3483969e-07 7.6258278e-01 1.6076938e-05], shape=(4,), dtype=float32)
tf.Tensor([6.8724817e-01 7.9581087e-06 4.4434457e-03 3.0830050e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1318878e-01 1.9857165e-05 4.5910415e-01 2.7687242e-02], shape=(4,), dtype=float32)
tf.Tensor([9.7074562e-01 8.6415648e-06 2.9241627e-02 4.1103790e-06], shape=(4,), dtype=float32)
tf.Tensor([8.1311589e-01 3.2395625e-04 1.3896186e-03 1.8517056e-01], shape=(4,), dtype=float32)
tf.Tensor([2.4840503e-03 9.9471849e-01 3.4238922e-04 2.4551479e-03], shape=(4,), dtype=float32)
tf.Tensor([0.157376   0.50458324 0.23584858 0.10219218], shape=(4,), dtype=float32)
tf.Tensor([0.05637666 0.8594949  0.02323708 0.06089138], shape=(4,), dtype=float32)
tf.Tensor([9.9999279e-01 2.1011533e-07 3.7265834e-06 3.3342437e-06], shape=(4,), dtype=float32)
tf.Tensor([1.6525202e-06 9.3845665e-10 9.9999845e-01 3.7948645e-08], shape=(4,), dtype=float32)
tf.Tensor([5.5393594e-04 1.5617546e-07 9.9944592e-01 4.8493565e-08], shape=(4,), dtype=float32)
tf.Tensor([9.3338177e-02 3.9489018e-06 9.0662014e-01 3.7719041e-05], shape=(4,), dtype=float32)
tf.Tensor([4.0381101e-01 1.5645708e-04 5.9446669e-01 1.5658491e-03], shape=(4,), dtype=float32)
tf.Tensor([5.0304085e-01 5.0135259e-06 4.3162907e-04 4.9652249e-01], shape=(4,), dtype=float32)
tf.Tensor([4.110745e-13 3.818231e-12 1.000000e+00 3.013633e-10], shape=(4,), dtype=float32)
tf.Tensor([6.4754006e-03 2.7207344e-08 9.9349129e-01 3.3318531e-05], shape=(4,), dtype=float32)
tf.Tensor([1.1854938e-10 3.8896265e-11 1.0000000e+00 8.0450304e-09], shape=(4,), dtype=float32)
tf.Tensor([0.01413626 0.05980501 0.9242768  0.00178189], shape=(4,), dtype=float32)
tf.Tensor([9.9986327e-01 5.8924248e-05 2.0304729e-05 5.7496123e-05], shape=(4,), dtype=float32)
tf.Tensor([2.7437246e-01 1.8016434e-04 8.9494642e-05 7.2535783e-01], shape=(4,), dtype=float32)
tf.Tensor([4.3716212e-03 1.6066355e-05 4.1423286e-06 9.9560809e-01], shape=(4,), dtype=float32)
tf.Tensor([9.4874179e-01 2.5624427e-04 5.2028819e-05 5.0949961e-02], shape=(4,), dtype=float32)
tf.Tensor([1.9984836e-06 8.4293447e-07 5.6266181e-08 9.9999714e-01], shape=(4,), dtype=float32)
tf.Tensor([9.6793607e-02 2.2055568e-01 1.6409750e-06 6.8264914e-01], shape=(4,), dtype=float32)
tf.Tensor([3.3285627e-01 1.8765173e-03 4.8262718e-06 6.6526240e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6271180e-02 1.0557999e-05 2.1518499e-06 9.8371613e-01], shape=(4,), dtype=float32)
tf.Tensor([3.9894062e-01 7.9376172e-05 1.1802295e-05 6.0096812e-01], shape=(4,), dtype=float32)
tf.Tensor([3.6609280e-01 5.1332021e-01 9.0718269e-05 1.2049627e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8823588e-06 1.0572558e-09 4.5654459e-14 9.9999714e-01], shape=(4,), dtype=float32)
tf.Tensor([9.8556376e-01 1.3905850e-05 1.4547105e-03 1.2967661e-02], shape=(4,), dtype=float32)
tf.Tensor([2.5220457e-04 8.4840178e-07 2.8837043e-05 9.9971807e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9948496e-01 2.3154865e-07 3.3866000e-04 1.7619536e-04], shape=(4,), dtype=float32)
tf.Tensor([1.9613169e-02 2.4913618e-04 9.6628228e-06 9.8012805e-01], shape=(4,), dtype=float32)
tf.Tensor([6.6002445e-05 5.0751178e-06 3.1869375e-05 9.9989712e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01542978 0.05383169 0.403959   0.52677953], shape=(4,), dtype=float32)
tf.Tensor([1.2687281e-02 4.2862871e-06 1.2859169e-08 9.8730838e-01], shape=(4,), dtype=float32)
tf.Tensor([4.3167211e-03 6.5136897e-05 3.9616082e-04 9.9522197e-01], shape=(4,), dtype=float32)
tf.Tensor([0.44896674 0.00103189 0.00080707 0.5491943 ], shape=(4,), dtype=float32)
tf.Tensor([9.9834025e-01 4.6543782e-06 5.1654223e-07 1.6546384e-03], shape=(4,), dtype=float32)
tf.Tensor([9.9644458e-01 1.5605656e-04 9.2658147e-06 3.3900843e-03], shape=(4,), dtype=float32)
tf.Tensor([7.6367307e-01 1.7170833e-05 2.0512966e-06 2.3630773e-01], shape=(4,), dtype=float32)
tf.Tensor([9.7184372e-01 4.7437963e-05 1.9939055e-04 2.7909387e-02], shape=(4,), dtype=float32)
tf.Tensor([0.13979971 0.00206547 0.63872004 0.21941474], shape=(4,), dtype=float32)
tf.Tensor([0.8686807  0.00107151 0.12729967 0.00294808], shape=(4,), dtype=float32)
tf.Tensor([9.9999851e-01 2.1018444e-07 3.2847087e-08 1.2768601e-06], shape=(4,), dtype=float32)
tf.Tensor([9.9991155e-01 2.3727350e-07 1.2614021e-08 8.8170025e-05], shape=(4,), dtype=float32)
tf.Tensor([4.7530729e-01 5.2458513e-06 5.1535338e-01 9.3341013e-03], shape=(4,), dtype=float32)
tf.Tensor([5.1070219e-01 2.3961043e-06 4.8842046e-01 8.7497389e-04], shape=(4,), dtype=float32)
tf.Tensor([8.7438214e-01 5.5975879e-06 1.3179453e-04 1.2548043e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0125855e-01 1.5770076e-05 2.1675831e-02 4.7704989e-01], shape=(4,), dtype=float32)
tf.Tensor([0.7355652  0.05727664 0.15874915 0.04840898], shape=(4,), dtype=float32)
tf.Tensor([9.8990715e-01 3.1092140e-06 8.2137552e-04 9.2683583e-03], shape=(4,), dtype=float32)
tf.Tensor([4.5169489e-03 9.8869646e-01 4.8670234e-04 6.2997877e-03], shape=(4,), dtype=float32)
tf.Tensor([4.3907436e-03 5.0273377e-01 3.1507129e-06 4.9287233e-01], shape=(4,), dtype=float32)
tf.Tensor([0.06933781 0.838776   0.0431677  0.04871851], shape=(4,), dtype=float32)
tf.Tensor([9.9999058e-01 5.8975871e-07 3.1173686e-06 5.6940794e-06], shape=(4,), dtype=float32)
tf.Tensor([6.4392307e-06 1.0941091e-08 9.9999046e-01 3.1118034e-06], shape=(4,), dtype=float32)
tf.Tensor([8.1411189e-10 1.2064314e-09 9.9999928e-01 7.4444154e-07], shape=(4,), dtype=float32)
tf.Tensor([1.3507516e-05 2.7088573e-08 9.9998635e-01 1.4086135e-07], shape=(4,), dtype=float32)
tf.Tensor([8.6376808e-08 2.8074244e-06 9.9999654e-01 5.9070794e-07], shape=(4,), dtype=float32)
tf.Tensor([0.4744575  0.00192837 0.5226555  0.00095863], shape=(4,), dtype=float32)
tf.Tensor([6.0951696e-03 6.9254958e-07 9.9389899e-01 5.1210545e-06], shape=(4,), dtype=float32)
tf.Tensor([2.9251423e-02 2.6582384e-08 9.7074646e-01 2.0442703e-06], shape=(4,), dtype=float32)
tf.Tensor([1.3727142e-05 5.1372023e-10 9.9997169e-01 1.4601246e-05], shape=(4,), dtype=float32)
tf.Tensor([2.4936702e-08 1.4168614e-06 9.9999833e-01 2.3632333e-07], shape=(4,), dtype=float32)
tf.Tensor([7.7339704e-04 1.7260415e-03 9.9745739e-01 4.3042946e-05], shape=(4,), dtype=float32)
tf.Tensor([2.1872034e-03 2.4097164e-01 2.8168901e-05 7.5681299e-01], shape=(4,), dtype=float32)
tf.Tensor([2.6341891e-03 6.5579648e-06 3.0934652e-06 9.9735618e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2523430e-03 1.2272422e-04 3.6115198e-05 9.9558884e-01], shape=(4,), dtype=float32)
tf.Tensor([9.0592384e-06 3.3782100e-05 4.9909895e-06 9.9995220e-01], shape=(4,), dtype=float32)
tf.Tensor([3.0338594e-01 1.8781294e-01 4.8927773e-06 5.0879627e-01], shape=(4,), dtype=float32)
tf.Tensor([5.8428741e-05 3.9501751e-06 1.2729426e-07 9.9993747e-01], shape=(4,), dtype=float32)
tf.Tensor([2.5124791e-01 5.4515611e-05 3.5817575e-04 7.4833941e-01], shape=(4,), dtype=float32)
tf.Tensor([4.2130905e-01 1.2023948e-04 2.9065806e-04 5.7828003e-01], shape=(4,), dtype=float32)
tf.Tensor([0.4492339  0.4072201  0.03203047 0.11151553], shape=(4,), dtype=float32)
tf.Tensor([3.6872891e-06 7.8468249e-10 1.2574998e-15 9.9999630e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9658537e-01 4.5201432e-07 8.7733833e-06 3.4055165e-03], shape=(4,), dtype=float32)
tf.Tensor([1.6923639e-03 4.9801076e-07 1.3487469e-04 9.9817228e-01], shape=(4,), dtype=float32)
tf.Tensor([9.5730507e-01 8.5129184e-05 1.6403155e-04 4.2445771e-02], shape=(4,), dtype=float32)
tf.Tensor([1.0222096e-01 4.3889316e-04 3.2007523e-05 8.9730823e-01], shape=(4,), dtype=float32)
tf.Tensor([2.4630988e-05 1.1942818e-05 7.6837699e-05 9.9988663e-01], shape=(4,), dtype=float32)
tf.Tensor([0.01512095 0.00966853 0.4364013  0.5388092 ], shape=(4,), dtype=float32)
tf.Tensor([7.9063857e-03 1.1915521e-03 3.0904110e-05 9.9087119e-01], shape=(4,), dtype=float32)
tf.Tensor([6.4832694e-04 9.2041437e-06 7.9982434e-05 9.9926257e-01], shape=(4,), dtype=float32)
tf.Tensor([0.46746752 0.0010383  0.00073182 0.53076243], shape=(4,), dtype=float32)
tf.Tensor([9.9997902e-01 9.8185683e-06 3.9168174e-08 1.1085845e-05], shape=(4,), dtype=float32)
tf.Tensor([9.9836254e-01 4.7392750e-04 2.9518723e-04 8.6838240e-04], shape=(4,), dtype=float32)
tf.Tensor([1.4446494e-01 9.0171937e-07 2.8404955e-07 8.5553384e-01], shape=(4,), dtype=float32)
tf.Tensor([7.4626839e-01 6.4945205e-05 7.9195946e-04 2.5287476e-01], shape=(4,), dtype=float32)
tf.Tensor([7.6335204e-01 1.6329446e-01 3.5576269e-04 7.2997786e-02], shape=(4,), dtype=float32)
tf.Tensor([9.2061245e-01 3.5808393e-04 8.7600965e-03 7.0269473e-02], shape=(4,), dtype=float32)
tf.Tensor([9.9002177e-01 7.2220541e-03 2.7559458e-03 2.3815123e-07], shape=(4,), dtype=float32)
tf.Tensor([9.9998617e-01 1.9109474e-07 1.2592432e-06 1.2382273e-05], shape=(4,), dtype=float32)
tf.Tensor([7.5580871e-01 6.0218365e-05 6.8876115e-03 2.3724337e-01], shape=(4,), dtype=float32)
tf.Tensor([5.1510489e-01 4.8440643e-06 4.8204657e-01 2.8437236e-03], shape=(4,), dtype=float32)
tf.Tensor([8.2309109e-01 1.7328779e-05 3.3125542e-03 1.7357896e-01], shape=(4,), dtype=float32)
tf.Tensor([5.0247037e-01 4.6391269e-06 1.5958037e-03 4.9592918e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9993378e-01 2.3253144e-06 2.4721621e-06 6.1437480e-05], shape=(4,), dtype=float32)
tf.Tensor([6.8478887e-03 3.5043340e-05 5.2253760e-02 9.4086325e-01], shape=(4,), dtype=float32)
tf.Tensor([5.8138696e-04 9.7871035e-01 3.7023236e-04 2.0338090e-02], shape=(4,), dtype=float32)
tf.Tensor([4.4483417e-03 5.0278860e-01 3.2573439e-06 4.9275979e-01], shape=(4,), dtype=float32)
tf.Tensor([1.0692171e-03 9.9372393e-01 1.5543927e-05 5.1913052e-03], shape=(4,), dtype=float32)
tf.Tensor([4.2825436e-06 1.1597416e-06 9.9999440e-01 7.6955239e-08], shape=(4,), dtype=float32)
tf.Tensor([1.7835066e-04 8.3276241e-08 9.9981892e-01 2.6608641e-06], shape=(4,), dtype=float32)
tf.Tensor([3.4539457e-02 3.5049663e-05 9.6542454e-01 9.5861014e-07], shape=(4,), dtype=float32)
tf.Tensor([1.0040663e-01 1.0643473e-05 8.9942312e-01 1.5965778e-04], shape=(4,), dtype=float32)
tf.Tensor([9.210771e-03 5.140361e-04 9.902129e-01 6.231904e-05], shape=(4,), dtype=float32)
tf.Tensor([9.6023750e-01 1.2466231e-04 1.6216903e-03 3.8016096e-02], shape=(4,), dtype=float32)
tf.Tensor([6.3059438e-09 1.3931718e-09 9.9999970e-01 3.9606545e-07], shape=(4,), dtype=float32)
tf.Tensor([3.9310370e-02 2.8063178e-08 9.6068740e-01 2.1354310e-06], shape=(4,), dtype=float32)
tf.Tensor([3.1409475e-09 2.5606184e-09 1.0000000e+00 4.1976808e-08], shape=(4,), dtype=float32)
tf.Tensor([6.6382281e-04 5.3049956e-04 9.9872553e-01 8.0142796e-05], shape=(4,), dtype=float32)
tf.Tensor([1.3047112e-04 8.6769054e-05 9.9974984e-01 3.2979307e-05], shape=(4,), dtype=float32)
tf.Tensor([0.0014275  0.29137075 0.01352045 0.69368136], shape=(4,), dtype=float32)
tf.Tensor([1.6815563e-03 1.1925076e-05 3.9120400e-06 9.9830264e-01], shape=(4,), dtype=float32)
tf.Tensor([1.2455831e-04 2.4824223e-05 2.8109602e-05 9.9982250e-01], shape=(4,), dtype=float32)
tf.Tensor([7.2596845e-06 1.0053045e-04 1.0834469e-05 9.9988139e-01], shape=(4,), dtype=float32)
tf.Tensor([3.7241530e-02 1.1214936e-04 2.7165106e-06 9.6264362e-01], shape=(4,), dtype=float32)
tf.Tensor([1.3637400e-05 1.7305956e-06 4.8581327e-08 9.9998462e-01], shape=(4,), dtype=float32)
tf.Tensor([2.8796959e-01 2.8942202e-06 2.5225364e-07 7.1202731e-01], shape=(4,), dtype=float32)
tf.Tensor([1.1256144e-01 2.2007098e-09 8.0130911e-12 8.8743860e-01], shape=(4,), dtype=float32)
tf.Tensor([4.7576049e-01 2.1493723e-04 2.9764090e-02 4.9426055e-01], shape=(4,), dtype=float32)
tf.Tensor([1.9064077e-04 8.1601444e-05 1.3003519e-05 9.9971473e-01], shape=(4,), dtype=float32)
tf.Tensor([8.1336534e-01 2.2151531e-05 8.3353487e-05 1.8652914e-01], shape=(4,), dtype=float32)
tf.Tensor([1.6712353e-05 9.2557968e-07 7.0576956e-05 9.9991179e-01], shape=(4,), dtype=float32)
tf.Tensor([9.9961901e-01 2.7167243e-07 1.9235197e-04 1.8836666e-04], shape=(4,), dtype=float32)
tf.Tensor([1.2042863e-01 6.2335581e-05 1.1520960e-06 8.7950790e-01], shape=(4,), dtype=float32)
tf.Tensor([2.3634757e-05 4.7306339e-06 5.0214050e-05 9.9992144e-01], shape=(4,), dtype=float32)
tf.Tensor([0.0522344  0.07328252 0.24816073 0.6263224 ], shape=(4,), dtype=float32)
tf.Tensor([4.4099201e-04 7.9329502e-06 1.3673903e-08 9.9955106e-01], shape=(4,), dtype=float32)
tf.Tensor([0.42928755 0.00058705 0.05504667 0.51507866], shape=(4,), dtype=float32)
tf.Tensor([9.99885678e-01 2.12130476e-06 4.00449238e-08 1.12128575e-04], shape=(4,), dtype=float32)
tf.Tensor([9.9999738e-01 1.8913441e-07 8.6611847e-09 2.4190365e-06], shape=(4,), dtype=float32)
tf.Tensor([7.5753844e-01 1.9417907e-03 2.3977418e-01 7.4560684e-04], shape=(4,), dtype=float32)
tf.Tensor([5.3032249e-01 3.4947696e-04 1.7677403e-05 4.6931034e-01], shape=(4,), dtype=float32)
tf.Tensor([6.9845819e-01 5.0454104e-04 1.5376540e-03 2.9949960e-01], shape=(4,), dtype=float32)
